source_id,source_file,source_title,author,year,extract,chapter,pipeline_step,secondary_step,extract_type,themes,llm_relevance,relevance_rationale,notes
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,Plan ahead to save time: submit a formal access request whenever you set out to look for information. It's better not to wait until you have exhausted all other possibilities. You will save time by submitting a request at the beginning of your research and carrying out other investigations in parallel.,Your Right to Data,Get,,procedural,FOI strategy; parallel research; time management,needs_update,Data acquisition and cleaning workflows benefit from LLM-era tooling updates,FOI best practices
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"Think inside the filing cabinet: try to find out what data is collated. For example, if you get a blank copy of the form the police fill out after traffic accidents, you can then see what information they do or do not record about car crashes.",Your Right to Data,Get,,procedural,data discovery; blank forms; data structure awareness,needs_update,Data acquisition and cleaning workflows benefit from LLM-era tooling updates,FOI tips
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"Be specific: before you submit your request, think: is it in any way ambiguous? If you ask for figures for 'the past three years', some authorities will send you information for the past three calendar years and others for the past three financial years, which you won't be able to directly compare.",Your Right to Data,Get,,procedural,FOI specificity; comparability; ambiguity avoidance,needs_update,Data acquisition and cleaning workflows benefit from LLM-era tooling updates,
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"Do a test run: if you are planning to send the same request to many public authorities, start by sending an initial draft of the request to a few authorities as a pilot exercise. This will show you whether you are using the right terminology to obtain the material you want and whether answering your questions is feasible.",Your Right to Data,Get,,procedural,FOI pilot testing; terminology; feasibility check,needs_update,Data acquisition and cleaning workflows benefit from LLM-era tooling updates,
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"As with many projects that start with government data, the data needed a lot of cleaning. For instance, while there are only around 30 possible Advanced Placement courses, some schools reported having hundreds of them. This took lots of manual checking and phone calls to schools for confirmation and corrections.",The Opportunity Gap,Verify,Clean,procedural,data cleaning; phone verification; government data quality,endures,Core journalistic procedure remains essential regardless of tooling,"Scott Klein, ProPublica"
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"Participants mostly used one dataset to discover news, instead of searching interconnections between different sources. The reason for this is that you need some statistical knowledge to verify news from data journalism.",Harnessing External Expertise Through Hackathons,Analyse,Verify,epistemological,cross-referencing datasets; statistical knowledge; verification,endures,Foundational epistemological principle remains essential in any technological era,RegioHack lessons
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"By systematically cross-referencing company names with spending datasets, it was possible to identify which companies had government contracts—which could then be followed up with FOI requests.",Covering the Public Purse with OpenSpending.org,Analyse,Find,procedural,cross-referencing; entity matching; spending data; FOI follow-up,endures,Core journalistic procedure remains essential regardless of tooling,Privacy International and OpenSpending
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"News organizations are all about geography—and proximity to the news desk. If you're close, it's easy to suggest stories and become part of the process; conversely, out of sight is literally out of mind. Before WikiLeaks, we were placed on a different floor, with graphics. Since WikiLeaks, we have sat on the same floor, next to the newsdesk.",Behind the Scenes at the Guardian Datablog,Define,,organizational,physical proximity; newsroom geography; editorial integration,endures,Newsroom organization and collaboration patterns remain relevant regardless of AI tools,Simon Rogers on Guardian organizational shift
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"Find government organizational charts and look for departments/units with a cross-cutting function (e.g., reporting, IT services), then explore their websites. A lot of data is kept in multiple departments and while for one, a particular database may be their crown jewels, another may give it to you freely.",A Five Minute Field Guide,Find,,procedural,government data; organizational structure; cross-cutting departments,endures,Core journalistic procedure remains essential regardless of tooling,
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"Sometimes the data is already public and available, but no one has looked at it closely. In the case of the Associated Press's report on 4,500 pages of declassified documents, the material was obtained by an independent journalist over several years, using Freedom of Information requests. They scanned the paper results and uploaded them to DocumentCloud, which made it possible for us to do our comprehensive analysis.",Some Favorite Examples,Find,Get,procedural,existing public data; DocumentCloud; FOI; scanning,endures,Core journalistic procedure remains essential regardless of tooling,Jonathan Stray
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"If you want to analyze, explore, or manipulate data using a computer, then you should explicitly ask for data in an electronic, machine-readable format. You may wish to clarify this by specifying, for example, that you require budgetary information in a format suitable for analysis with accounting software. You may also wish to explicitly ask for information in disaggregated or granular form.",Getting Data,Get,,procedural,FOI; data formats; machine-readable data; data acquisition,needs_update,Data acquisition and cleaning workflows benefit from LLM-era tooling updates,
7,07-ddj-handbook-1.md,The Data Journalism Handbook 1,"Jonathan Gray, Liliana Bounegru, Lucy Chambers (eds.)",2012,"It is possible to find information about NGOs, private companies, religious organizations, and other organizations that are not required to release documents under FOI laws by asking public bodies which are covered by FOI laws. For example, you could ask a government department or ministry if they have funded or dealt with a specific private company or NGO and request supporting documents.",Getting Data,Get,,procedural,FOI; data acquisition; workarounds; public records,needs_update,Data acquisition and cleaning workflows benefit from LLM-era tooling updates,
